transaction_id;customer_id;Brand_product;transaction_date;online_order;order_status
514;1679;WeareA2B 57;02.01.2017;True;Approved
515;3330;OHM Cycles 53;18.11.2017;False;Approved
516;1591;Solex 43;03.05.2017;False;Approved
517;311;WeareA2B 77;01.01.2017;True;Approved
518;1996;Trek Bicycles 84;25.11.2017;False;Approved
519;997;Norco Bicycles 77;19.10.2017;True;Approved
520;1276;Norco Bicycles 88;21.09.2017;False;Approved
521;693;WeareA2B 92;18.02.2017;False;Approved
522;3013;Giant Bicycles 7;26.01.2017;False;Approved
523;2234;Trek Bicycles 84;07.01.2017;True;Approved
524;1171;OHM Cycles 99;10.02.2017;True;Approved
525;1849;OHM Cycles 37;27.04.2017;False;Approved
526;827;Trek Bicycles 20;02.04.2017;True;Approved
527;1499;Trek Bicycles 14;27.08.2017;True;Approved
528;2233;OHM Cycles 42;04.05.2017;True;Approved
529;103;OHM Cycles 6;03.06.2017;True;Approved
530;1202;Solex 62;31.03.2017;;Approved
531;1494;WeareA2B 22;10.06.2017;True;Approved
532;1559;WeareA2B 77;15.10.2017;True;Approved
533;3381;WeareA2B 57;09.02.2017;False;Approved
534;1517;Trek Bicycles 14;08.04.2017;False;Approved
535;776;OHM Cycles 30;28.10.2017;True;Approved
536;1018;Solex 36;03.12.2017;True;Approved
537;3280;Giant Bicycles 4;18.08.2017;True;Approved
538;1042;WeareA2B 74;23.03.2017;False;Approved
539;1312;Solex 38;04.09.2017;True;Approved
540;682;OHM Cycles 40;02.09.2017;True;Approved
541;1499;OHM Cycles 80;13.04.2017;True;Approved
542;1555;Giant Bicycles 96;08.07.2017;False;Approved
543;246;Trek Bicycles 45;03.12.2017;False;Approved
544;2734;Giant Bicycles 0;19.05.2017;True;Approved
545;2336;Solex 45;19.05.2017;False;Approved
546;2391;Solex 73;21.08.2017;True;Approved
547;2139;Giant Bicycles 94;26.06.2017;True;Approved
548;867;WeareA2B 89;06.03.2017;True;Approved
549;543;Giant Bicycles 1;25.01.2017;False;Approved
550;2839;Norco Bicycles 77;05.09.2017;False;Approved
551;3382;OHM Cycles 0;15.10.2017;True;Approved
552;333;Solex 21;30.11.2017;True;Approved
553;2826;WeareA2B 96;22.10.2017;False;Approved
554;1707;Giant Bicycles 12;31.01.2017;False;Approved
555;1198;Solex 90;08.05.2017;True;Approved
556;359;Solex 91;04.09.2017;False;Approved
557;170;WeareA2B 54;16.01.2017;True;Approved
558;3481;Trek Bicycles 0;22.02.2017;False;Approved
559;3104;Trek Bicycles 20;21.03.2017;;Approved
560;695;Giant Bicycles 7;10.01.2017;False;Approved
561;2298;WeareA2B 65;01.01.2017;False;Approved
562;753;OHM Cycles 53;23.09.2017;False;Approved
563;3071;Solex 97;05.04.2017;False;Approved
564;1913;Solex 45;18.11.2017;True;Approved
565;2633;WeareA2B 65;23.09.2017;False;Approved
566;178;Norco Bicycles 90;28.11.2017;False;Approved
567;252;WeareA2B 12;09.03.2017;False;Approved
568;1032;WeareA2B 10;04.08.2017;True;Approved
569;1094;WeareA2B 76;08.05.2017;False;Approved
570;1396;OHM Cycles 68;21.12.2017;True;Approved
571;1186;Solex 2;20.08.2017;False;Approved
572;2770;Solex 4;27.01.2017;True;Approved
573;2271;WeareA2B 89;06.07.2017;False;Approved
574;2518;WeareA2B 89;25.01.2017;True;Approved
575;3197;Norco Bicycles 18;26.06.2017;True;Approved
576;2538;Solex 66;26.02.2017;False;Approved
577;149;Giant Bicycles 1;04.05.2017;;Approved
578;1579;Solex 63;13.10.2017;True;Approved
579;1979;OHM Cycles 51;31.05.2017;True;Approved
580;1447;Giant Bicycles 66;13.04.2017;True;Approved
581;2618;OHM Cycles 52;19.12.2017;False;Approved
582;1224;OHM Cycles 9;03.08.2017;True;Approved
583;3053;Trek Bicycles 0;16.04.2017;False;Approved
584;1019;Solex 43;13.09.2017;True;Cancelled
585;1677;OHM Cycles 56;22.03.2017;False;Approved
586;1047;Giant Bicycles 95;14.04.2017;True;Approved
587;1320;Giant Bicycles 82;14.08.2017;False;Approved
588;823;WeareA2B 44;30.08.2017;True;Approved
589;854;Trek Bicycles 7;04.10.2017;False;Approved
590;1141;Giant Bicycles 0;16.02.2017;True;Approved
591;1574;Giant Bicycles 87;23.07.2017;False;Approved
592;132;Giant Bicycles 31;21.03.2017;False;Approved
593;1399;Trek Bicycles 20;14.12.2017;True;Approved
594;2118;Giant Bicycles 2;17.08.2017;False;Approved
595;825;Trek Bicycles 84;12.01.2017;False;Approved
596;1691;Norco Bicycles 86;01.02.2017;False;Approved
597;345;Giant Bicycles 12;13.08.2017;False;Approved
598;1665;Norco Bicycles 15;03.01.2017;True;Approved
599;1059;Trek Bicycles 45;08.12.2017;True;Approved
600;964;Norco Bicycles 0;24.06.2017;False;Approved
601;1466;WeareA2B 76;27.11.2017;True;Approved
602;3477;WeareA2B 89;23.08.2017;True;Approved
603;3318;Solex 52;12.05.2017;True;Approved
604;2490;WeareA2B 96;04.03.2017;True;Approved
605;3023;OHM Cycles 0;23.03.2017;False;Approved
606;2878;Trek Bicycles 70;30.12.2017;False;Approved
607;2754;WeareA2B 48;28.05.2017;True;Approved
608;266;WeareA2B 65;14.09.2017;False;Approved
609;1409;WeareA2B 74;29.03.2017;False;Approved
610;3482;WeareA2B 85;20.10.2017;False;Approved
611;368;WeareA2B 85;06.12.2017;True;Approved
612;3275;Solex 2;20.07.2017;False;Approved
613;904;WeareA2B 91;03.03.2017;False;Approved
614;2536;Solex 24;08.03.2017;True;Approved
615;375;Norco Bicycles 81;22.07.2017;True;Approved
616;2694;OHM Cycles 9;13.07.2017;True;Approved
617;3285;WeareA2B 12;12.08.2017;False;Approved
618;3016;Solex 79;27.06.2017;True;Approved
619;3493;Giant Bicycles 12;16.03.2017;False;Approved
620;864;Giant Bicycles 89;22.06.2017;False;Approved
621;2510;Solex 62;27.03.2017;False;Approved
622;3097;WeareA2B 89;14.10.2017;False;Approved
623;2156;Giant Bicycles 94;01.03.2017;False;Approved
624;1600;Norco Bicycles 0;12.08.2017;False;Approved
625;2033;Giant Bicycles 82;15.09.2017;False;Approved
626;1999;Norco Bicycles 34;12.06.2017;False;Approved
627;968;Solex 90;20.01.2017;False;Approved
628;2060;Trek Bicycles 3;17.02.2017;True;Approved
629;2569;Norco Bicycles 100;11.03.2017;False;Approved
630;2853;WeareA2B 92;10.10.2017;True;Approved
631;818;Trek Bicycles 3;20.11.2017;False;Approved
632;3164;Solex 62;10.09.2017;True;Approved
633;2211;Trek Bicycles 49;10.09.2017;True;Approved
634;2069;Solex 83;29.04.2017;False;Approved
635;2296;Solex 41;31.08.2017;True;Approved
636;2836;Trek Bicycles 35;02.07.2017;False;Approved
637;524;WeareA2B 96;14.02.2017;False;Approved
638;1436;Giant Bicycles 95;11.02.2017;False;Approved
639;482;Solex 21;17.04.2017;False;Approved
640;760;Giant Bicycles 95;05.09.2017;False;Approved
641;757;WeareA2B 93;19.10.2017;False;Approved
642;1570;Solex 30;05.09.2017;False;Approved
643;3245;OHM Cycles 0;28.09.2017;False;Approved
644;1841;Solex 97;20.08.2017;False;Approved
645;3039;OHM Cycles 99;27.04.2017;False;Approved
646;2590;Trek Bicycles 3;12.10.2017;False;Approved
647;2175;WeareA2B 54;05.03.2017;True;Approved
648;485;Giant Bicycles 84;16.10.2017;True;Approved
649;606;OHM Cycles 53;01.11.2017;False;Approved
650;761;OHM Cycles 42;26.04.2017;False;Approved
651;3154;Trek Bicycles 64;11.03.2017;False;Approved
652;1739;Giant Bicycles 4;23.10.2017;True;Approved
653;2700;WeareA2B 26;28.06.2017;True;Approved
654;1775;OHM Cycles 56;17.06.2017;False;Approved
655;46;Solex 8;12.05.2017;False;Approved
656;3470;WeareA2B 26;28.12.2017;False;Approved
657;3190;WeareA2B 22;21.02.2017;True;Approved
658;3076;Solex 30;04.06.2017;False;Approved
659;2240;WeareA2B 0;18.04.2017;True;Approved
660;2814;OHM Cycles 87;17.12.2017;False;Approved
661;29;Giant Bicycles 87;16.09.2017;False;Approved
662;2072;Solex 41;26.07.2017;False;Approved
663;2486;Solex 71;15.05.2017;True;Approved
664;2383;Norco Bicycles 100;21.01.2017;True;Approved
665;759;Giant Bicycles 35;09.10.2017;True;Approved
666;2777;Solex 62;16.02.2017;True;Approved
667;3109;Norco Bicycles 72;14.06.2017;False;Approved
668;3190;Giant Bicycles 69;03.03.2017;False;Approved
669;3420;OHM Cycles 68;07.04.2017;False;Approved
670;112;Giant Bicycles 5;29.01.2017;False;Approved
671;2874;Norco Bicycles 67;09.04.2017;False;Approved
672;940;Giant Bicycles 32;22.05.2017;True;Approved
673;1952;OHM Cycles 61;08.07.2017;True;Approved
674;1618;Giant Bicycles 69;02.12.2017;True;Approved
675;1817;OHM Cycles 0;05.07.2017;True;Approved
676;1665;Solex 30;26.06.2017;False;Approved
677;2609; 0;02.07.2017;False;Approved
678;626;OHM Cycles 61;06.08.2017;False;Approved
679;693;WeareA2B 74;20.12.2017;True;Approved
680;2151;Giant Bicycles 32;31.01.2017;True;Approved
681;3085;Giant Bicycles 75;05.12.2017;True;Approved
682;1747;Norco Bicycles 34;23.06.2017;False;Approved
683;2095;Solex 73;10.12.2017;False;Approved
684;1289;OHM Cycles 99;19.12.2017;False;Approved
685;2347;WeareA2B 34;20.08.2017;False;Approved
686;1762;WeareA2B 54;19.06.2017;False;Approved
687;1374;Giant Bicycles 66;16.05.2017;False;Approved
688;836;OHM Cycles 40;01.08.2017;False;Approved
689;2310;Norco Bicycles 88;13.12.2017;True;Approved
690;1371;Norco Bicycles 15;18.11.2017;False;Approved
691;1385;Solex 8;21.03.2017;False;Approved
692;2744;Solex 36;11.07.2017;False;Approved
693;2999;Solex 8;24.01.2017;True;Approved
694;294;Solex 0;15.06.2017;True;Approved
695;1282;Giant Bicycles 78;22.11.2017;False;Approved
696;1400;Trek Bicycles 64;06.07.2017;False;Approved
697;2285;WeareA2B 29;21.11.2017;False;Approved
698;623;Norco Bicycles 88;02.07.2017;True;Approved
699;1535;Giant Bicycles 60;13.08.2017;False;Approved
700;2153;OHM Cycles 58;02.08.2017;True;Approved
701;2477;OHM Cycles 51;20.11.2017;False;Approved
702;2368;WeareA2B 54;05.01.2017;True;Approved
703;211;Solex 24;02.10.2017;True;Approved
704;1874;Trek Bicycles 0;01.08.2017;False;Approved
705;2243;WeareA2B 50;26.03.2017;False;Approved
706;1329;WeareA2B 54;05.01.2017;True;Approved
707;260;Norco Bicycles 86;18.08.2017;False;Approved
708;2587;OHM Cycles 80;02.06.2017;True;Approved
709;2606;Norco Bicycles 41;15.01.2017;False;Approved
710;437;Trek Bicycles 5;29.07.2017;False;Approved
711;1117;Trek Bicycles 35;05.05.2017;True;Approved
712;2101;Norco Bicycles 82;18.01.2017;False;Approved
713;2638;Trek Bicycles 47;06.06.2017;True;Approved
714;2554;Solex 0;20.03.2017;True;Approved
715;3393;WeareA2B 65;29.06.2017;False;Approved
716;1929;Solex 91;08.09.2017;True;Approved
717;2167;Trek Bicycles 5;23.02.2017;False;Approved
718;2618;Solex 13;16.11.2017;False;Approved
719;1753;OHM Cycles 95;03.12.2017;False;Approved
720;1480;Trek Bicycles 0;16.10.2017;True;Approved
721;364;Trek Bicycles 5;19.12.2017;False;Approved
722;633;Trek Bicycles 27;04.01.2017;False;Approved
723;1284;OHM Cycles 19;28.07.2017;False;Approved
724;521;Giant Bicycles 53;29.07.2017;True;Approved
725;2839;Norco Bicycles 29;13.12.2017;True;Approved
726;352;Solex 71;25.01.2017;False;Approved
727;3486;Giant Bicycles 94;09.12.2017;False;Approved
728;3048;Trek Bicycles 14;09.10.2017;True;Approved
729;1791;OHM Cycles 52;15.01.2017;False;Approved
730;1721;Solex 62;09.09.2017;True;Approved
731;411;Trek Bicycles 0;09.02.2017;False;Approved
732;1644;Trek Bicycles 35;08.12.2017;False;Approved
733;679;WeareA2B 50;12.05.2017;True;Approved
734;2989;WeareA2B 74;30.04.2017;True;Approved
735;2485;Giant Bicycles 32;18.07.2017;True;Approved
736;459;Trek Bicycles 55;30.06.2017;True;Approved
737;669;OHM Cycles 42;10.01.2017;True;Approved
738;2894;WeareA2B 26;21.01.2017;False;Approved
739;2184;OHM Cycles 37;16.08.2017;False;Approved
740;2908;Trek Bicycles 3;06.02.2017;True;Approved
741;1340;Norco Bicycles 56;02.12.2017;True;Approved
742;2419;Norco Bicycles 0;09.11.2017;False;Approved
743;445;Norco Bicycles 28;22.02.2017;True;Approved
744;463;Giant Bicycles 78;20.03.2017;True;Approved
745;255;Giant Bicycles 69;03.11.2017;False;Approved
746;1210;Trek Bicycles 98;31.05.2017;True;Approved
747;3499;Giant Bicycles 32;21.06.2017;False;Approved
748;2865;Trek Bicycles 80;30.12.2017;True;Approved
749;2167;OHM Cycles 9;17.07.2017;True;Approved
750;2195;Giant Bicycles 75;28.12.2017;False;Approved
751;1754;Trek Bicycles 14;10.05.2017;False;Approved
752;1881;Solex 59;29.10.2017;True;Approved
753;1216;WeareA2B 22;07.05.2017;False;Cancelled
754;1192;WeareA2B 85;02.09.2017;False;Approved
755;229;Giant Bicycles 53;11.08.2017;True;Approved
756;2383;Giant Bicycles 60;14.07.2017;True;Approved
757;2488;Trek Bicycles 27;25.01.2017;False;Approved
758;3278;Giant Bicycles 94;09.11.2017;True;Approved
759;3435;Giant Bicycles 94;05.07.2017;True;Approved
760;1068;Solex 8;22.06.2017;True;Approved
761;2428;Giant Bicycles 4;20.12.2017;;Approved
762;2055;Solex 6;27.06.2017;False;Approved
763;1084;WeareA2B 44;10.12.2017;False;Approved
764;3435;Giant Bicycles 69;28.06.2017;True;Approved
765;57;Giant Bicycles 75;13.05.2017;False;Approved
766;418;WeareA2B 93;26.07.2017;False;Approved
767;2554;WeareA2B 31;06.04.2017;True;Approved
768;2810;Norco Bicycles 81;15.10.2017;False;Approved
769;285;Giant Bicycles 69;09.01.2017;True;Approved
770;2414;Giant Bicycles 4;10.09.2017;;Approved
771;1286;OHM Cycles 95;13.03.2017;False;Approved
772;1694;OHM Cycles 58;10.05.2017;True;Approved
773;2265;Giant Bicycles 39;26.09.2017;False;Approved
774;3402;WeareA2B 12;06.10.2017;False;Approved
775;94;Giant Bicycles 31;04.09.2017;True;Approved
776;2701;Trek Bicycles 64;16.04.2017;False;Approved
777;3335;Trek Bicycles 35;04.02.2017;True;Approved
778;1580;Solex 90;05.11.2017;False;Approved
779;2832;Solex 2;15.06.2017;True;Approved
780;1608;Giant Bicycles 94;01.10.2017;False;Approved
781;897; 0;10.05.2017;True;Approved
782;3220;Giant Bicycles 69;12.02.2017;False;Approved
783;2453;Giant Bicycles 0;07.08.2017;False;Approved
784;2755;Norco Bicycles 81;05.11.2017;True;Approved
785;3094;Norco Bicycles 34;03.02.2017;True;Approved
786;666;OHM Cycles 0;14.04.2017;True;Approved
787;2981;Solex 67;25.05.2017;False;Approved
788;1739;WeareA2B 89;28.08.2017;False;Approved
789;1877;Norco Bicycles 69;03.07.2017;True;Approved
790;2346;Solex 18;29.03.2017;False;Approved
791;1147;Giant Bicycles 64;18.07.2017;False;Approved
792;3061;OHM Cycles 80;15.09.2017;True;Approved
793;283;Trek Bicycles 3;27.04.2017;True;Approved
794;1030;Solex 71;20.11.2017;True;Approved
795;2035;Trek Bicycles 5;05.06.2017;True;Cancelled
796;1411;Solex 71;15.10.2017;False;Approved
797;269;Solex 30;08.02.2017;False;Approved
798;729;Trek Bicycles 3;06.11.2017;True;Approved
799;2508;Trek Bicycles 3;04.11.2017;True;Approved
800;1200;OHM Cycles 87;03.08.2017;False;Approved
801;1432;WeareA2B 21;09.10.2017;False;Approved
802;772;Solex 36;28.12.2017;False;Approved
803;398;Norco Bicycles 67;12.04.2017;False;Approved
804;475;WeareA2B 12;21.03.2017;False;Approved
805;1753;WeareA2B 34;22.01.2017;False;Approved
806;3028;Giant Bicycles 82;21.06.2017;True;Approved
807;3284;WeareA2B 12;17.02.2017;True;Approved
808;2158;OHM Cycles 99;10.11.2017;False;Approved
809;357;Solex 41;27.07.2017;False;Approved
810;1016;Trek Bicycles 47;16.08.2017;True;Approved
811;700;OHM Cycles 19;10.07.2017;True;Approved
812;2153;OHM Cycles 42;13.07.2017;False;Approved
813;673;WeareA2B 76;26.01.2017;False;Approved
814;928;Trek Bicycles 0;24.07.2017;False;Approved
815;3421;WeareA2B 22;19.10.2017;True;Approved
816;892;Giant Bicycles 95;08.09.2017;True;Approved
817;2672;Solex 18;07.05.2017;False;Approved
818;2989;OHM Cycles 98;22.03.2017;False;Approved
819;2306;Trek Bicycles 38;12.05.2017;True;Approved
820;3467;Giant Bicycles 32;08.10.2017;False;Approved
821;3091;Solex 2;24.01.2017;True;Approved
822;995;Solex 45;11.02.2017;True;Approved
823;56;OHM Cycles 51;07.05.2017;False;Approved
824;3256;Giant Bicycles 75;20.06.2017;False;Approved
825;513;Solex 30;03.01.2017;True;Approved
826;1307;Giant Bicycles 2;20.09.2017;False;Approved
827;532;Trek Bicycles 27;03.08.2017;True;Approved
828;1331;Solex 36;10.04.2017;False;Approved
829;1060;Giant Bicycles 1;04.02.2017;False;Approved
830;2509;Norco Bicycles 82;08.11.2017;True;Approved
831;2524;Norco Bicycles 23;25.01.2017;True;Approved
832;98;Norco Bicycles 16;30.07.2017;False;Approved
833;3175;WeareA2B 44;14.03.2017;True;Approved
834;1893;Norco Bicycles 88;23.10.2017;False;Approved
835;1477;Solex 18;17.11.2017;False;Approved
836;40;Solex 46;16.12.2017;False;Approved
837;1791;WeareA2B 76;11.03.2017;False;Approved
838;2288;WeareA2B 85;20.10.2017;False;Approved
839;1779;WeareA2B 54;03.01.2017;False;Approved
840;3263;Solex 30;07.12.2017;True;Approved
841;955;Solex 45;16.01.2017;True;Approved
842;294;Trek Bicycles 0;06.09.2017;True;Approved
843;2783;Solex 21;11.02.2017;True;Approved
844;3412;OHM Cycles 40;09.07.2017;;Approved
845;1003;Solex 81;14.04.2017;True;Approved
846;1051;OHM Cycles 95;26.03.2017;False;Approved
847;183;WeareA2B 54;28.02.2017;False;Approved
848;959;Solex 38;28.08.2017;True;Approved
849;27;WeareA2B 57;18.07.2017;True;Approved
850;2207;WeareA2B 93;08.02.2017;False;Approved
851;3086;Norco Bicycles 0;12.12.2017;True;Approved
852;637;Solex 4;28.09.2017;False;Approved
853;1190;OHM Cycles 56;21.08.2017;False;Approved
854;2177;Giant Bicycles 32;25.03.2017;False;Approved
855;1671;Solex 2;15.06.2017;False;Approved
856;2247;Trek Bicycles 0;12.02.2017;False;Approved
857;2344;Giant Bicycles 32;10.09.2017;True;Approved
858;2440;Norco Bicycles 81;08.03.2017;True;Cancelled
859;967;OHM Cycles 40;13.03.2017;True;Approved
860;467;Giant Bicycles 78;22.02.2017;False;Approved
861;2628;Norco Bicycles 16;10.07.2017;True;Approved
862;71;WeareA2B 92;21.08.2017;False;Approved
863;2412;Norco Bicycles 100;07.03.2017;True;Approved
864;565;Giant Bicycles 95;03.01.2017;False;Approved
865;1211;OHM Cycles 56;23.01.2017;False;Approved
866;79;Giant Bicycles 87;13.11.2017;False;Approved
867;1731;Trek Bicycles 45;14.04.2017;False;Approved
868;2685;Norco Bicycles 88;15.06.2017;False;Approved
869;3187;Trek Bicycles 98;23.07.2017;False;Approved
870;3078;OHM Cycles 19;19.01.2017;True;Approved
871;3488;Solex 38;22.10.2017;False;Approved
872;1970;OHM Cycles 68;24.07.2017;False;Approved
873;3180;Giant Bicycles 78;17.05.2017;True;Approved
874;2054;Solex 73;25.07.2017;True;Approved
875;178;OHM Cycles 86;21.10.2017;True;Approved
876;2341;OHM Cycles 40;02.07.2017;True;Approved
877;1082;Trek Bicycles 7;13.11.2017;True;Approved
878;1980;Giant Bicycles 1;06.06.2017;True;Approved
879;2101;Trek Bicycles 3;09.11.2017;True;Cancelled
880;1512;Trek Bicycles 45;18.03.2017;True;Approved
881;1770;Solex 43;20.11.2017;False;Approved
882;1537;Giant Bicycles 66;11.05.2017;True;Approved
883;247;Trek Bicycles 38;09.09.2017;False;Approved
884;257;OHM Cycles 51;13.09.2017;False;Approved
885;482;Solex 36;23.02.2017;True;Approved
886;1298;Solex 8;24.02.2017;True;Approved
887;2448;Norco Bicycles 41;14.10.2017;False;Approved
888;461;Trek Bicycles 55;10.12.2017;True;Approved
889;3326;OHM Cycles 87;14.08.2017;False;Approved
890;2140;Trek Bicycles 100;01.02.2017;True;Approved
891;943;OHM Cycles 40;09.09.2017;True;Approved
892;2384;OHM Cycles 0;23.07.2017;True;Approved
893;1978;Giant Bicycles 66;17.12.2017;False;Cancelled
894;2997;OHM Cycles 6;29.06.2017;True;Approved
895;2025;Giant Bicycles 39;16.02.2017;False;Approved
896;43;OHM Cycles 53;04.01.2017;False;Approved
897;1935;Solex 46;02.10.2017;True;Approved
898;1710;Norco Bicycles 0;03.04.2017;True;Approved
899;1513;WeareA2B 96;30.07.2017;True;Approved
900;2567;Norco Bicycles 77;09.08.2017;True;Approved
901;3433;Solex 59;09.02.2017;False;Approved
902;6;Trek Bicycles 0;21.05.2017;False;Approved
903;2688;Norco Bicycles 81;10.05.2017;True;Approved
904;3195;Norco Bicycles 67;02.04.2017;False;Approved
905;405;Giant Bicycles 2;12.10.2017;False;Approved
906;1060;Giant Bicycles 60;26.06.2017;True;Approved
907;2684;Trek Bicycles 5;16.10.2017;True;Approved
908;1853;WeareA2B 93;17.07.2017;False;Approved
909;399;Trek Bicycles 27;20.04.2017;False;Approved
910;3285;Trek Bicycles 84;11.12.2017;True;Approved
911;2473;Solex 36;11.05.2017;True;Approved
912;3044;WeareA2B 89;19.02.2017;True;Approved
913;367;WeareA2B 93;26.03.2017;True;Approved
